User,Username,User Description,Followers Count,Friends Count,Time,Tweet,Location,Retweeted Tweet,Retweet Count,Fav Count
ElephantJuice,DanceMyVoice,Mom of two. Unapologetic feminist. Seeing progress and unity even in red Ohio. Fired Up. Time to raise our collective voices. #StrongerTogether #ImStillWithHer,228,505,Mon Dec 12 02:54:27 +0000 2016,RT @sarahkendzior: Elizabeth Warren is calling for an audit of Trump's finances due to conflicts of interest #Resist https://t.co/HPS5Xiank9,"Ohio, USA",Yes,751,0
Patrick,DJTWATCHDOG,Loves politics,70,279,Mon Dec 12 02:54:27 +0000 2016,Trump: US shouldnt be bound by one China Policy. https://t.co/IpO9basoSG,"Amesbury, MA",No,0,0
christie,kvconstant,,606,1453,Mon Dec 12 02:54:27 +0000 2016,"Megyn Kelly says she fears reprisals for covering Trump, Breitbart News and the Alt-Right https://t.co/RpIE8dlRFd",,No,0,0
DMB,DebbiebB15,,257,1105,Mon Dec 12 02:54:27 +0000 2016,RT @MelindaThinker: Comey implicated in Trump Russia scandal https://t.co/OgZznjaH1f,,Yes,5,0
Alief,AliefofFaith,Memoirs of a poor black millennial. A monster that went into beast mode for 56 nights. . #TxSU Super Senior. Entrepreneur. Thats Beyonce manager in my header,3555,3381,Mon Dec 12 02:54:27 +0000 2016,Obviously y'all from the part of Texas that voted for Trump https://t.co/sNe6CqWh4f,"Houston, TX",No,0,0
Nasty Lucy,luckylucy061752,,495,441,Mon Dec 12 02:54:26 +0000 2016,RT @AndyOstroy: @ColMorrisDavis @JudgeJeanine @FoxNews Funny how these hypocrites prefer a draft-dodging coward over brave patriots like u,United States,Yes,24,0
Michael L. Lorance,MLorance,An old gray headed man. Blessed with two fine children (and our 1st grandchild) and a wife who could have done better. A professed christian. A red wine lover!,149,495,Mon Dec 12 02:54:26 +0000 2016,RT @politicususa: Calls Grow For A New Presidential Election To Be Held After Russia Meddled To Help Trump via @politicususa https://t.co/m,"McMinnville, Tn",Yes,429,0
soychile.cl,soychilecl,Noticias de todo nuestro pas.,185032,42257,Mon Dec 12 02:54:26 +0000 2016,"Donald Trump dijo que es ""ridcula"" la versin de que Rusia lo ayud a ganar https://t.co/63VDKILben https://t.co/ihN0QWojzS",Chile,No,17,0
Ronaldo Aleixo- Cg,Jatapequara,proprietrio dos Blogs; https://t.co/OTSyukUN7e,618,2040,Mon Dec 12 02:54:26 +0000 2016,"Para Donald Trump reduzir as emisses de carbono prejudicam a competitividade global da Amrica e pergunta, ""Voc... https://t.co/GPQYqbyzHH",Manaus,No,0,0
Gojira007,Gojira007X,,188,42,Mon Dec 12 02:54:26 +0000 2016,RT @saladinahmed: TRUMP'S CABINET is an anagram of 'TIS BUT CRAP MEN,,Yes,254,0
I Am MsThang,MDBeautyinOK,Proud Mom! Supernatural Fanatic! Colts Fan!,146,533,Mon Dec 12 02:54:26 +0000 2016,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. ,Oklahoma,Yes,132,0
Myrna Mendez,Ohoura,I love lifethe adventure of it all!,471,605,Mon Dec 12 02:54:26 +0000 2016,"RT @BernieSanders: Everyone who voted for Trump, who thought he'd defend working people, pay attention to the reality of what he's doing no","Bloomfield Hills, Michigan",Yes,19376,0
dominic propersi,PropersiDominic,,41,105,Mon Dec 12 02:54:26 +0000 2016,RT @LouDobbs: The Natural - President Donald Trump TV Appearance at Army -vs- Navy Game https://t.co/sSg1mCoWfb via @thelastrefuge2 #MAGA @,,Yes,132,0
El Conejo,WTX11,Blue Suit Veteran (Air Force). Proud member of the Flat Earth Society!,343,799,Mon Dec 12 02:54:26 +0000 2016,"RT @MagicRoyalty: On election night, Trump offered to buy Hillary's $7 million dollars worth of fireworks for 5 cents on the dollar! 
http",Centrist,Yes,27,0
Jeff Smith,smith_jeff999,,1,8,Mon Dec 12 02:54:26 +0000 2016,"@MattOrtega Well, I don't know, just trying to be helpful
Glad for your trump site.",,No,0,0
linda doherty,lindadoherty4,"Retired educator now devoting myself to animal causes - horse rescue, trap neuter return with feral cats and environmental issues.",258,774,Mon Dec 12 02:54:26 +0000 2016,"RT @kurteichenwald: Fox/Cheney went nuts when found out Obama got intel briefings in writing, rather than read to him. But Trump no briefin",albuquerque new mexico,Yes,405,0
Jim Avery,TheSoundDefense,"Unfiltered, sometimes profane thoughts about video games, comedy, politics, etc. Opinions not representative of IBM, Cracked, Rhythm Authors or Harmonix.",1459,874,Mon Dec 12 02:54:26 +0000 2016,@Anarky23 Trump's ego is so fragile that a sneeze could shatter it,,No,0,0
Christopher,AllnattChris,,2,1,Mon Dec 12 02:54:26 +0000 2016,@realDonaldTrump @NBCNightlyNews @CNN Trump too weak to continue sanctions against Russia. In bed with the enemy.,,No,0,0
cece,cecemeddock,"If you're gonna be a hoe might as well go all the way have 7 boys at once, break all their hearts, wear stilettos and have no mercy

#BLACKLIVESMATTER #NoDAPL",728,511,Mon Dec 12 02:54:26 +0000 2016,"RT @Steven_Strauss: Trump: Obama is a Kenyan Muslim
Fox: America needs to hear this 

CIA: Putin tried to rig election for Trump 
Fox: we c",feminist,Yes,10784,0
Goldy,goldy_levy,"MORTGAGE INDUSTRY. I JOINED TWITTER FOR 1ST TIME RECENTLY W/O ADDING MY CONTACTS(FRIENDS, FAMILY ) SPECIFICALLY TO FOLLOW THIS ELECTION. RT DOESN'T MEAN AGREE",386,381,Mon Dec 12 02:54:26 +0000 2016,RT @raysr19: https://t.co/MnMVJMqO9J,,Yes,1,0
SwampPatrolBuyby,BuybyFelicia,#Jesus #WakeUpAmerica #UnitedWeStand tweets & RT's R not necessarily endorsements  #TrumpWon or #GetAClue #MAGA #MakeAmericaSafeAgain #DRAINTHESWAMP # trending,4036,3867,Mon Dec 12 02:54:26 +0000 2016,"RT @jmaboshie: Im Vladimir, i stole the election for #Trump but I let Hillary win the popular vote. I forgot to rig that part. My bad. Won'",SOUTH TEXAS,Yes,9,0
Rafiq Jennings,rjennings333,"A creative free thinker, underground music aficionado, & conservative/classical liberal passionate about liberty into wellness & well-being.",1776,1526,Mon Dec 12 02:54:26 +0000 2016,Trump dismisses CIA claims that Russian hackers intervened to help him win election | Daily Mail Online https://t.co/3zat9Ru0zm,"Brooklyn, NY",No,0,0
J Watts,jonathankwonder,"Pa, husband, brother, son, skier, amateur runner, footy player, shenanigator, #Natitude, #COYS, Bills fan/apologist",20,224,Mon Dec 12 02:54:26 +0000 2016,RT @jnpaquet: Norwegian cartoonist Christian Bloom is creator of this cartoon of #Trump that has recently been shared on Twitter before cen,previous:NYC&DMV current:WNY,Yes,17,0
Sean Parker,famdocparker1,"Not the only outraged and unreasonable person in the room, thanks to Masha Gessen. #Resist!",46,114,Mon Dec 12 02:54:26 +0000 2016,RT @SatPavanKaur: https://t.co/Cs1wDqRVcv Can the electoral college hold off on Trump until the country can figure what's going on. #TrumpL,United States,Yes,486,0
concetta,RETTinol,#TRUMP #MAGA #prolife #conservative #republican,3191,2747,Mon Dec 12 02:54:26 +0000 2016,foxnews's photo https://t.co/DwjXhBWIGy GO judge! TRUMP all the way!,,No,0,0
Captain Truth,TruthTeamOne,"Small business owner. Musician. Democrat. Mostly tweet politics, some humor, science, music, cars. Trump is #NotMyPresident. #TheResistance",3351,3052,Mon Dec 12 02:54:26 +0000 2016,RT @dem2119: Dan Rather Just Called Out Fake Patriots Who Support Trumps Putin Romance In Viral Post - https://t.co/EIWDhA7hUu,Reality,Yes,32,0
Beyonce Trending,Beyoncelizer,"All Things Beyonce Currently Trending, as collected by Trendolizer",727,428,Mon Dec 12 02:54:26 +0000 2016,Race Baiter Beyonce Gets BAD News After Running Her Mouth at Trump - USA SUPREME... https://t.co/kjttjulZT0 https://t.co/vJ6EhvSFSM,,No,0,0
Clare Boothe Lucid,cbl2,"delighted grandmother, crafter, sugar artist, 
water polo enthusiast. 


shave my legs with Occam's Razor",613,2023,Mon Dec 12 02:54:25 +0000 2016,RT @adamjohnsonNYC: it was real news owning corporation Comcast--not fake news--that gave Trump a TV show after yrs of anti-black racism ht,,Yes,83,0
marcos j. sahm,unclesahm,"Wino, whiner, screenwriter. NOT a stay-at-home mom. I dislike most things. Brasileiro e so-paulino living in Merica",515,644,Mon Dec 12 02:54:25 +0000 2016,"RT @JuddLegum: 1. John Bolton, according to Trump, has been one of his top foreign policy advisers from the outset https://t.co/oRUPSkz7NV",LA via NY via SP via SF,Yes,79,0
DeliaMcManus,deliamcmanus,Navigating midlife one step at a time while experiencing hot flashes.,1230,1919,Mon Dec 12 02:54:25 +0000 2016,"RT @mikeallen: .@jimrutenberg column salutes @jaketapper: ""If only such moments could stop being so special and start being normal"" https:/","Arlington, Texas",Yes,17,0
Mstillwithher,BuffyMaxSFCA,down but not out #stillwithher,1002,1995,Mon Dec 12 02:54:25 +0000 2016,RT @tonyschwartz: Who cares that Trump doesn't believe Russians hacked Dems to elect him?Facts are indeed stubborn things &amp; the truth truly,"New Jersey, USA",Yes,697,0
Carol Diaz,lorac328,"Only BLUE is good for you,",184,643,Mon Dec 12 02:54:25 +0000 2016,RT @randyprine: NBC fires Billy Bush for listening to Trump brag about sexual assault yet Trump can Executive Produce a show on their netwo,The Big Apple,Yes,618,0
MELTED MIND,loveboat_SANK,male,99,148,Mon Dec 12 02:54:25 +0000 2016,"Trump don't create a white house press core, or you are empowering these same cunts, internet blogs and twitter only for Trump !",da moon,No,0,0
Erick Fernandez,ErickFernandez,A take is a dish best served hot.,2732,2591,Mon Dec 12 02:54:25 +0000 2016,@charliek478 @PSheritaakkloh @Ckzoote https://t.co/O7Wrj6fdpW,New York City,No,0,0
Money 'Earnin MV,finscanes4life,"Proud to be a Miami Hurricane. Yankees, Fins up,Heat, gym rat,  looking to be inspired, #America first, #constitution, #freedom, #liberty, #military.",1180,2082,Mon Dec 12 02:54:25 +0000 2016,"RT @CNNPolitics: Israeli Prime Minister Benjamin Netanyahu: Donald Trump ""feels very warmly"" about Israel https://t.co/Vu0A4pgyce https://t","Middletown, NY",Yes,38,0
Diego Cosmelli,diegocosmelli,"Cognitive Science, Biology and T'ai Chi",362,151,Mon Dec 12 02:54:25 +0000 2016,RT @sciam: An open letter from scientists to President-elect Trump on climate change https://t.co/A5DL4YVsuf https://t.co/WHKYXxg6Xb,"Santiago, Chile",Yes,416,0
redstateblues,colbert_ed,Family Law and Criminal Defense Attorney. Colorado native living in bewilderment in rural Louisiana.#StillWithHer #NarcissisticPersonalityDisorder,1780,3269,Mon Dec 12 02:54:25 +0000 2016,"A scary truth. New CIA will be filled with Trump loyalists &amp; disinformation specialists, nothing more than instrume https://t.co/fFYmqY6skb",,No,0,0
Jonathan Lilly,jmlilly,,37,60,Mon Dec 12 02:54:25 +0000 2016,"RT @afreedma: Trump falsely claims that ""nobody knows"" if global warming is real https://t.co/RcgsNAPCPf","Seattle, WA",Yes,4,0
Hugo Huguet Blanco,huguetblanco,Licenciado en Turismo Marketing y Administracin. Abogado. Antroplogo. Funcionario del Ministerio de Turismo del Ecuador. Coordinacin Zonal Insular. Galpagos,861,1224,Mon Dec 12 02:54:25 +0000 2016,"RT @2016_Eleccion: Biden: ""Trump hizo la campaa mas feroz que he visto"". https://t.co/QNFd06Dw1Q","Galapagos, Ecuador",Yes,4,0
Arlington Guy,Paleoturkey,Climate Change is the New Religion of the Dispossessed GITMO recuiting tool for Democrats. ISIL people who must not be blamed. Fundamentally Change America....,1032,1070,Mon Dec 12 02:54:25 +0000 2016,@Trump_Supporter @c0nvey @YouTube It's a crime landslide.,,No,0,0
Scandgrrl,CCCarlson1,"Poetry, theory, and psychoanalysis.",5,14,Mon Dec 12 02:54:25 +0000 2016,#SoulofAmerica Lacan says psychosis is psychic structure. Strategy: pose Trump symbolic statements to force psychotic breakdown BEFORE 1/20.,,No,0,0
Christopher Santana,ChrisSantana292,,17,72,Mon Dec 12 02:54:25 +0000 2016,"""On Obamas watch, the economy generated 8.6 million net new jobs  or about... https://t.co/bI4hBdVpLD by #MarketWatch via @c0nvey",,No,0,0
kirdog,kcarpe,A lifetime student of the human animal bond. Becoming financially free one archived https://t.co/xhrRevzgKA episode at a time.,442,1212,Mon Dec 12 02:54:25 +0000 2016,"RT @NPR: NPR has independently confirmed the CIA's new assessment, which concludes that ""Russia was trying to tip the election to Trump."" h",,Yes,6187,0
Dave,chefdnel,"Chef, opportunity is what you make of it!!",19,65,Mon Dec 12 02:54:25 +0000 2016,@StopPC101 @realDonaldTrump Typical trump wuss can't handle the heat,"Naples, Florida",No,0,0
Adrin Chvez,ChavinhoMD,,227,481,Mon Dec 12 02:54:25 +0000 2016,"RT @RT_com: #Hawking: Trumps victory &amp; Brexit come at the most dangerous time in the history of the human race
https://t.co/wxW4JLIu2t","Mexico City, Mexico",Yes,230,0
Yma Nesnah,ymanesnah1,"I have never made but one prayer to God, a very short one: Oh Lord, make my enemies ridiculous. And God granted it.  - Voltaire",60,224,Mon Dec 12 02:54:25 +0000 2016,"RT @funder: #TRUMPLEAKS Donald &amp; Ivanka Trump sent 1,347 shipments for clothing line w/Iranian affiliated cos #GrabYourWallet #amjoy @JoyAn","Nebraska, USA",Yes,89,0
wendell shaw,wendellshaw5,"those mentored by fools can only aspire to greater foolishness...the difference between a promise and a threat lies in the anticipation of its fulfillment
MAGA",5179,5413,Mon Dec 12 02:54:25 +0000 2016,"RT @America_1st_: .@KellyannePolls: ""People who try to put Donald Trump in the conventional box are immediately and sorely disappointed."" h","Deplorable trailer park,USA",Yes,84,0
Mike Rundle,flyosity,"Designer. iOS developer. Web stuff, too. Emoji entrepreneur. Family man. Dog lover. Golfer. I'm up to something. ",27442,999,Mon Dec 12 02:54:25 +0000 2016,@tristanwalker Pathetic inconsistencies. https://t.co/ziogXd3mlx,Raleigh  SF  Xcode,No,0,0
Rebecca R. Williams,RR2969,"Constitutional Conservative. Christian. Loves football-Gamecocks; basketball-Duke, Patriot",2355,2353,Mon Dec 12 02:54:25 +0000 2016,RT @Lrihendry: While shopping 2day I overheard a conv with group saying isn't it great we can say Merry Christmas again &amp; not be afraid! WO,"Richburg, SC",Yes,266,0
Mr. K,mrkisok,Prance around with authority!,491,1875,Mon Dec 12 02:54:24 +0000 2016,RT @immigrant_legal: Trump beat #NYTimes and #CNN at their own game https://t.co/0wdKh44NJe,"Fullerton, CA",Yes,8,0
Meredith Brown,WishpathHealing,"Mama, Registered Yoga Teacher, Clinical Hypnotherapist, Shiatsu Practitioner, Wish Follower, Power of Intention Believer, Meditation & Relaxation Dakini",435,747,Mon Dec 12 02:54:24 +0000 2016,RT @feministabulous: i can't believe russia would hack the election after trump specifically asked them to https://t.co/V1dTFKOZOa,"Stratford, Ontario",Yes,322,0
dagny,dukeblu85,"When the people find that they can vote themselves money, that will herald the end of the republic. 

--Peterson

I block cultural and traditional marxists.",1023,1209,Mon Dec 12 02:54:24 +0000 2016,RT @MarkSimoneNY: FBI investigation concludes there's no evidence that Russia tried to help Trump win the election: https://t.co/VreXCA4NIs,,Yes,1185,0
Helene K.,pharmalady,"I am from the generation of strong women. 60's and 70's - make love not war and flower power!  Mother, wife and friend.Employed in the Healthcare industry.",242,117,Mon Dec 12 02:54:24 +0000 2016,"RT @TearsInHeaven09: LESSON:
WHEN TRUMP TWEETS SOMETHING STUPID
HE IS TRYING TO MAKE YOU FORGET
RUSSIA HACKED THE ELECTION FOR HIM",,Yes,25,0
Susanne Walford,Seppie2727,,30,44,Mon Dec 12 02:54:24 +0000 2016,RT @sciam: An open letter from scientists to President-elect Trump on climate change https://t.co/A5DL4YVsuf https://t.co/WHKYXxg6Xb,"Thunder Bay, ON",Yes,416,0
rew57,rew57,God. Family. Country. Pro- life. Pro- military. Pro-Israel. Midwest Conservative Constitutionalist Blue/ALL lives matter.  Trump/Pence 2016 #never Hillary!,4824,4916,Mon Dec 12 02:54:24 +0000 2016,RT @rtoberl: John McCain doesn't know what to make of Trump's Russia hacking response https://t.co/2HyNt3zihL,,Yes,3,0
Darryl Walter,darrylwalter,"Marketing, membership, conferences, and circulation professional. Husband, father, Cleveland sports fan, frequent flier guru. I tweet what interest me.",2874,2181,Mon Dec 12 02:54:24 +0000 2016,"Trump has shaken up decades of diplomacy with 4 phone calls #TrumpDanger 

 https://t.co/92FB0r31Cr https://t.co/T3d1jqVxPk","T: 38.988512,-77.161145",No,0,0
nancy green,nancy73gg,,646,340,Mon Dec 12 02:54:24 +0000 2016,"RT @LindaSuhler: #PEOTUS Donald Trump &amp; Mike Pence #ThankYouTour2016 #Pennsylvania
Hershey PA
Thurs 12/15 7 PM ET
#MAGA
Reg
https://t.co","Austin, TX",Yes,29,0
BeyondComprehension,freemyheart31,Bye.,853,856,Mon Dec 12 02:54:24 +0000 2016,"RT @childoflight4: 30% of Latinos (like me) LOVE Donald Trump yet these racist race baiting liars keep claiming its ""white people"" STOP THE",,Yes,4,0
AliasHere / Gab.ai,AliasHere,Proudly Politically Incorrect. Widow of US Marine/Prosecutor. Happy Mom of 2 Great Kids. Career in Finance & Real Estate. Pro 2A.,829,800,Mon Dec 12 02:54:24 +0000 2016,"RT @dr_ashok_m: It has to be #fakenews It cannot be Emails, foundation millions, #spiritcooking and Brazile cheating that caused @Hillary t",Location: All around you.,Yes,1,0
LyShawn Allen,DeLunaVintage,"Mommy of 2, Wife, Veteran, Vintage and Designer Clothing and Decor Addict.... Current obsession: Mid-Century Tiki Flair, Fashion, News and What's New.",6697,6534,Mon Dec 12 02:54:24 +0000 2016,"RT @_dpaj: Abortion Foes, Emboldened by Trump, Promise Onslaught of Tough Restrictions https://t.co/ZVzdFBvg7F ^NYTimes https://t.co/7dnh","Manassas, VA",Yes,1,0
Bon Hammer,bebons101,retired New York city teacher; likes to do exercises with water weights.,68,220,Mon Dec 12 02:54:24 +0000 2016,"RT @CNNPolitics: Donald Trump: ""Nobody really knows"" if climate change is real https://t.co/BQ4z69MJJn https://t.co/Z9xI0BZ4Jt","Brooklyn,NY",Yes,32,0
Kim Bourne,reanyc596,Just want facts. And diversity. An excellent turn of phrase. RT not an endorsement. Tweets only reflect my personal views or sense of humor. No lists please.,251,368,Mon Dec 12 02:54:24 +0000 2016,RT @DavidCornDC: Donald Trump appointing John Bolton shows that Trump was not serious in his post-invasion criticism of the Iraq war: https,,Yes,133,0
Lowell Huber,HubieDo,"Husband, father, grandfather, progressive, liberal, socialist, and old DFL guy, patriot, union supporter and member of Bricklayers Local 19 of Wi..",2342,2598,Mon Dec 12 02:54:24 +0000 2016,Trump is laying the path for Democrats to reconsolidate the Blue Wall https://t.co/1jC5dp0o6o,WI,No,0,0
Jeff Ofgang,jeffnews,"Formerly head of news at WMAZ-TV in Macon. Others: CNN, CBS News, RFE/RL #news  #politics #Mets. Be good to the interns. You will work for them.",1237,1573,Mon Dec 12 02:54:24 +0000 2016,"RT @dcexaminer: Allen West shares meme claiming Trump's defense secretary will ""exterminate"" Muslims https://t.co/oHZCB4uhtc https://t.co/D",Savannah       jeff@ofgang.com,Yes,6,0
Simo Soo,simo_soo,REAL LIFE ANGEL/RAPPER/PRODUCER/CEO OF @yesrave4eva,1108,711,Mon Dec 12 02:54:24 +0000 2016,It's pretty disappointing that it's gonna be Donald Trump that blows up the earth + not cool sentient robots w lasers or chill party aliens,"Sydney, Australia",No,0,0
Mary Reed,marsam22reed,Retired Data Analyst,191,260,Mon Dec 12 02:54:24 +0000 2016,"RT @activist360: Trump admits his threat to lock up Clinton was just a prank to excite his hate-mongering, dirt dumb bigot base https://t.c",,Yes,434,0
Daniel Francis,Franield,"I'm a gay, African-American, Episcopalian, pro-life Democrat. I'm a big fan of William White, Charles Pettit McIlvaine, and Cranmer.",1069,979,Mon Dec 12 02:54:23 +0000 2016,"RT @kylegriffin1: Watergate reporter Carl Bernstein: 'Nixon was nothing, in terms of lying, compared to what we've seen from Trump.' https:",Earth,Yes,987,0
Lucia Williams,LuciaBW15,"Liberal, progressive thinker; newshound; world's happiest grandma; foodie",84,348,Mon Dec 12 02:54:23 +0000 2016,RT @P1e2h7Patrick: Trump's cabinet serves purpose of legally tearing apart societal structure-Trump is authoritarian but foremost nihilist,"Chestnut Hill, Philadelphia",Yes,1,0
Deb,FiveMeadows,Whether this moment is happy or not depends on you. It's you that makes the moment happy. It's not the moment that makes you happy. - TNH,172,467,Mon Dec 12 02:54:23 +0000 2016,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. ,Somewhere in the Bluegrass,Yes,132,0
Jean Ingerson,jmingerson725,"True diehard democrat! retired state worker, free to do anything I choose",552,738,Mon Dec 12 02:54:23 +0000 2016,"RT @riotwomennn: Russian Deputy Foreign Minister Sergei Ryabkov admits Russian gov ""maintained contacts"" w Trump during election  https://t","Oklahoma City, OK",Yes,48,0
Ryan Tull,Tull007,"I'm a Progressive, big proponent of the green economy and urbanism/new urbanism, fan of KU, KC teams and most other things KC #ClintonKaine2016",416,797,Mon Dec 12 02:54:23 +0000 2016,"RT @JuddLegum: 7. Therefore, it could be a ""false flag"" operation by the Obama administration https://t.co/oRUPSkz7NV",,Yes,17,0
Assadi ,ProAssad,Aotearoa #NZ #Syria,2677,3271,Mon Dec 12 02:54:23 +0000 2016,"RT @nytimesworld: What if ""North Korea offers to Donald Trump that there is a lot of real estate that he can develop in North Korea""? https",Syria ,Yes,18,0
Kelly Cosgrove,UT_MAZ,Gone fishing. For good this time.,271,2337,Mon Dec 12 02:54:23 +0000 2016,RT @saletan: Trump and aides went on TV to dismiss a CIA report they haven't seen. That's the story: They treat intel on Russian ops as a t,Mazatlan Sinaloa/Park City UT,Yes,800,0
Mike Smith,MikeSmithofABQ,Alive from moment to moment.,1104,2231,Mon Dec 12 02:54:23 +0000 2016,"RT @rudepundit: Maybe Trump is too dumb to understand that the word ""intelligence"" isn't meant as an insult to those being briefed.","Albuquerque, NM",Yes,126,0
Rajiv Kapoor,Rajivkapoor2318,,10,60,Mon Dec 12 02:54:23 +0000 2016,Michael Moore Plans to Protest at Trump Inauguration https://t.co/NLYMXzYmVq via @Newsmax Moore is an idiot,,No,0,0
Ingrid Wadsworth,IngridWadsworth,Deputy @FloodsOrg | Microbiologist| STEM| Rotarian| International| Resonate w/smart thinkers & techno-savvy| Wife and mom of 3| Tweets my own|,868,2051,Mon Dec 12 02:54:23 +0000 2016,RT @Evan_McMullin: My Op-Ed in the NYTimes today: Trumps Threat to the Constitution https://t.co/6vNRZFaoxs,"Madison, WI | Washington DC",Yes,2630,0
Theresa Foran,T_4an,"The Beatles, Coronation Street, I Love Lucy, Frasier. Happily RETIRED So grateful and proud to be Canadian ",142,766,Mon Dec 12 02:54:23 +0000 2016,@realDonaldTrump @NBCNightlyNews @CNN pathetic Mr Trump you are pathetic.,Toronto,No,0,0
Chris Montao,Teleos,"Unquenchably curious, fascinated by what happens next, econo/finance/tech geek, believer in the worth, dignity and beauty of the human spirit.",598,2007,Mon Dec 12 02:54:23 +0000 2016,RT @TeenVogue: Donald Trump is gas lighting America and deliberately undermining the very foundation of our freedom https://t.co/M00m2yjuly,San Francisco Bay,Yes,28588,0
vicky blankenship,vickysue45,,18,85,Mon Dec 12 02:54:23 +0000 2016,RT @WeNeedTrump: Donald Trump and Mike Pence have the leadership we need to turn this country around. #MAGA https://t.co/pBokHtsx1y,,Yes,125,0
Uni Q,OatesTuzzio,"Just me. Love to laugh and make others laugh. Play nice and i will. I made this up #TheGoldenIdolTrump, complete w/cracked pedestal.",31,62,Mon Dec 12 02:54:23 +0000 2016,@FoxNews @HillaryClinton she never said that. It's OK we know you've kissed up to Trump. U assume he's got 2 like one news outlet should b u,"Boise, ID",No,0,0
Jeanie Johnson Hill,calnini,,34,171,Mon Dec 12 02:54:23 +0000 2016,"RT @HamiltonElector: Mr. Trump you are hardly a genius, no matter what Comrade Putin says.  We are smarter than you. We are #hamiltonelecto","Lafayette, CA",Yes,186,0
Yara Murray-Atfield,YaraM_A,Journalist and producer with #ABCTheWorld on @abcnews24. Views not my employer's. Fan of the sunglasses emoji. B-) murray-atfield.yara@abc.net.au,930,2492,Mon Dec 12 02:54:23 +0000 2016,"RT @JohnDelury: Not to be alarmist, but when I asked what Beijing will do if Trump persists w Two China Policy, the answer was war https://",Melbourne via Darwin,Yes,3,0
Epic GOP Fail,EPICGOPFAIL,"I have it on the highest authority that the election was rigged:  Trump. He said: This election is gonna be rigged, believe me! I believe him.  #NotMyPresident",447,193,Mon Dec 12 02:54:23 +0000 2016,"@gerhadt_kreuz @lisa5gk @skoobeedont 
Perhaps Russians/Trump cheated enough in Western PA + WI + MI 2 make this diff. turnout was good, tho",Living BLUE in red MN-CD6 ,No,0,0
 nisa  ,miladysdewinter,'What kind of girl are you? Tougher than that.',374,754,Mon Dec 12 02:54:23 +0000 2016,RT @EW: Do NOT tweet Donald Trump right now telling him that Alec Baldwin just won a #CriticsChoice award for his #SNL portrayal of him. ,it was a dream of home,Yes,132,0
Toni Colella,tonic516,,190,283,Mon Dec 12 02:54:23 +0000 2016,"RT @kurteichenwald: GOP: Trump says doesnt need daily briefings cause he's so smart. So, u agree he is smarter than Reagan, who (like all o","Florida, USA",Yes,548,0
Michael,spaceyguys,"Prowling the streets of Gotham City with my Gotham Girl. Three star Michelin chef, champion thoroughbred breeder, star of stage and screen, inventor of Post-its",4115,4138,Mon Dec 12 02:54:23 +0000 2016,RT @helenmaryme: #BadNewsFromTheInternet Trump still hasn't deleted his Twitter account https://t.co/j6Y1MpOb4x,,Yes,23,0
Lermont Moukoian,Lermont,http://t.co/Z2L41slPm6 Christian expert shoe repairman offering more than just shoe repair...,2494,2452,Mon Dec 12 02:54:23 +0000 2016,"Approaching a white Trump supporter &amp; assuming he's a racist, while assuming his black friend is not a racist is in https://t.co/Hgbz7nK5Vb","Los Angeles, California",No,0,1
Resist and Be Free!,BlueStateBob1,"We are the Insurgency ! #resistance 
Accepting of all people that are committed to diversity & living in peace All you others I will see you on the battlefield",921,1701,Mon Dec 12 02:54:23 +0000 2016,"RT @lillyslolly: Donald Trump is 'not a loyal American', says former CIA operative and presidential candidate | The Independent https://t.c","New York, USA",Yes,1,0
Rachel Kelly,RachelK1967,"Mama, Patriotic, Democrat, proud of my Irish/Scottish ancestry, love classic rock, football and dogs.   HILLARY is my President. Thank You President Obama.",525,710,Mon Dec 12 02:54:23 +0000 2016,"RT @funder: #TRUMPLEAKS:16 House Dems ask AG to investigate 25k bribe from Trump via Foundation for TrumpU
#cnn #msnbc #AMJoy #cnnsotu #thi","California, USA",Yes,954,0
Duchess #DelCon,WhosFibbing,"Proud to be a 6th generation Aussie. I was proud to have Abbott as my PM. Hate Turnbull, will work for his downfall! Don't tolerate whinging handout mentality.",3351,1931,Mon Dec 12 02:54:23 +0000 2016,RT @_USAPolicalNewS: Trumps BOLD NEW APPROACH to China is Brilliantly POWERFUL https://t.co/x23ieZoOX1 https://t.co/JzgNsgBkjZ,,Yes,1,0
Tradekraft,Tradekraft,,32,329,Mon Dec 12 02:54:23 +0000 2016,"Kerry had ties to Iran, nothing was said !
GOP senators challenge Trump on secretary of state prospect's Russia ties https://t.co/Uj7hIhzltO",United States,No,0,0
Joshua Haney,Joshua_A_Haney,"Interim pastor of Victory Baptist Church in Clewiston, FL. Husband to FL girl, daddy of 4, Crown College TN grad, OH native, and ChickfilA consumer",138,140,Mon Dec 12 02:54:23 +0000 2016,RT @MarkSimoneNY: FBI investigation concludes there's no evidence that Russia tried to help Trump win the election: https://t.co/VreXCA4NIs,"Clewiston, FL",Yes,1185,0
Truth Hertz,umussbekidding,"Conjoined twin, separated at birth. This is the nicer half, trust me. Pessimistically looking on the bright side of things wondering how long this will last.",3016,903,Mon Dec 12 02:54:22 +0000 2016,"Trump in Intel Briefing: ""My people say otherwise...""",State of Disbelief,No,0,0
