User,Username,User Description,Followers Count,Friends Count,Time,Tweet,Location,Retweeted Tweet,Retweet Count,Fav Count
Corey Greenberg,shaveblog,Shave 'Em All - Let God Sort 'Em Out,559,120,Tue Nov 08 23:59:29 +0000 2016,"Heckuva job, @nytimes!

https://t.co/dEpEujj534",Shavedonia,No,0,0
Jeremy Menacho,jcmenacho93,Bet sport lover! HalaMadrid D.N.E #keeppounding,357,173,Tue Nov 08 23:59:29 +0000 2016,RT @nytopinion: The too long 2016 campaign ends when you vote in today's election. And then: we hold our breath. https://t.co/TKzCHO2BLk ht,Panam,Yes,31,0
Coral Ambel,centroarsnatur1,,1,4,Tue Nov 08 23:59:29 +0000 2016,"""How the Pro-Trump Media Covered Election Day"" by JOHN HERRMAN and SAPNA MAHESHWARI via NYT  https://t.co/Khhg46LV6E",,No,0,0
Shawn Poss,ShawnPoss,,659,987,Tue Nov 08 23:59:29 +0000 2016,"RT @SebGorka: Good sign:

Reuters/Ipsos Exit Poll: 3 in 4 Think Economy 'Rigged' for 'Rich and Powerful,' Want 'Strong Leader' 

https://t.","Harlem, GA",Yes,455,0
Jasmin Ayadov,JasmineAyadova,Lovatic,140,499,Tue Nov 08 23:59:29 +0000 2016,RT @ddlovato: I apologize for the joke I made earlier.. seemed to offend some people. Just making light of the election ,"Prague, Czech Republic",Yes,5630,0
Chris Franz,FlyITGuy,"You broke it. Just admit it. You clicked on something you shouldn't have and now a multizillion-dollar company owns you...or you need therapy. Possibly, both.",34,86,Tue Nov 08 23:59:29 +0000 2016,It is now 6PM CST on election night 2016.  The beatings will now commence...,,No,0,0
Steve,Stevepppppppp,SMMart Social Media Management!,58,100,Tue Nov 08 23:59:28 +0000 2016,"Showdown in the Buckeye State: 'As Ohio goes, so goes the nation' https://t.co/gOtap2L6AI #Election2016",,No,0,0
9NEWS Denver,9NEWS,"Headlines: Yes, but use Twitter for much more: #BeOn9, #9WX, chats, etc. We use Twitter to engage with you! We also, RT Team 9NEWS http://t.co/sGKKRaZynN.",294336,18146,Tue Nov 08 23:59:28 +0000 2016,Stuck in a line to vote? Here some entertainment while you wait: https://t.co/PQcmFhmWv7,"Denver, Colorado",No,1,2
The Ledger,theledger,The Ledger family of publications is your indispensable source of news and information about Central Florida's Polk County. Mobile: http://t.co/bJ29tYtvwI,8454,423,Tue Nov 08 23:59:28 +0000 2016,RT @madisonfantozzi: My first #electiondaypizza ever. Yes I've worked in newsrooms for 4+ years... this election I've been #blessed https:/,"Lakeland, FL",Yes,1,0
Kirsten Stuhltrager,kir_the_cricket,Penn State University '18,194,144,Tue Nov 08 23:59:28 +0000 2016,Just voted in my first presidential election! #vote,"State College, Pennyslvania ",No,0,1
Abby Cathcart,CathcartAbby,,198,283,Tue Nov 08 23:59:28 +0000 2016,I'm really nervous about this election...,,No,0,1
COG Beast,Chisox4ever,,362,530,Tue Nov 08 23:59:28 +0000 2016,I'll be glad when this election is finally over. #Election2016 #ElectionNight,,No,0,1
Gary Knight,FYC_Crow,"Physics PhD student at Florida A&M  , 
Future Professor, 
Benedict College Alumnus ",147,199,Tue Nov 08 23:59:28 +0000 2016,RT @dsudis: Ida B. Wells getting the love on Election Day in Chicago!! https://t.co/GGG2p4sV43,"Tallahassee, FL",Yes,4373,0
UCentral Media,UCentralMedia,"The official twitter of UCentral, the Student Media Experience at the University of Central Oklahoma.",1652,904,Tue Nov 08 23:59:28 +0000 2016,UCentral Election 2016 https://t.co/5edphDFLJe,"Edmond, OK",No,0,0
NAO,naomibeast_,IG : naomichambi,792,329,Tue Nov 08 23:59:28 +0000 2016,RT @WORLDSTAR: Who will win the 2016 presidential election? ,Paris Saint Germain ,Yes,434,0
Suzanne Hrynyk,shrynyk,"Proud North Winnipegger,  RN and socialist",541,726,Tue Nov 08 23:59:28 +0000 2016,RT @BernieSanders: I can't fill in for every worker today. Election Day should be a national holiday so that everyone has the opportunity t,"Winnipeg, Manitoba",Yes,29758,0
Nick Dawybida '19,NickDawybida,"SPP '15 SPU '19; Too young to be an adult, too old to be a child.",131,190,Tue Nov 08 23:59:28 +0000 2016,RT @ConanOBrien: Congratulations to the winner of the 2016 presidential election.  Youll be receiving the cleaning bill for Americas pant,A Constant State of Lethargy,Yes,3541,0
lil a,ashleyavila_,"It all begins and ends in your mind. What you give power to, has power over you. ",569,511,Tue Nov 08 23:59:28 +0000 2016,"RT @burgurll: Michellle Obama should run for president next election and her slogan should be ""Ya'll thought we were done""",miami,Yes,83432,0
michaelangelo,1V1chaelangleo,,66,552,Tue Nov 08 23:59:28 +0000 2016,Been voted!  voting in the U.S. Election,"Miramar, FL",No,0,0
naifa,LAURHOLIC,'@zaynmalik: ask me if i give a motherfuck ?!!',1973,88,Tue Nov 08 23:59:28 +0000 2016,I'm seriously so scared I don't think I've ever been this invested in an election before, ,No,0,0
MargiMcClelland,margimcclelland,"Patriotic, proud Wife, Mom and Grammy. Happily being myself,because everyone else is taken. Don't agree with me? That's okay, because we live in the USA!",568,700,Tue Nov 08 23:59:28 +0000 2016,"RT @TheLastRefuge2: Typical Nevada Politics.  Election Officials/Workers wearing ""Defeat Trump"" T-Shirts. https://t.co/TqlBqmjy0G",Northeast Ohio,Yes,961,0
AlwaysTrump,1isten_up,"Trump 2016, Never Cruz",652,472,Tue Nov 08 23:59:28 +0000 2016,RT @dcexaminer: The first polls in Florida are about to close. Full state closings and our live electoral map: https://t.co/Iz2vhOwGcW #Ele,,Yes,13,0
Kyle Brown,welcome_2KBToys,NWHS Alum  On A Mission  Never mix seasonal people with lifetime expectations. #PatriotsNation #TeamCeltics,1504,1313,Tue Nov 08 23:59:28 +0000 2016,RT @CNN: Stand by for #CNNElection projectionhttps://t.co/15RGLqdxpK#ElectionNight https://t.co/Ty5O1defYU,"Maryland, USA",Yes,166,0
chuff,chrishuff_sf,I don't know what I'm doing here either.,192,284,Tue Nov 08 23:59:28 +0000 2016,RT @toddpruzan: Seemed odd Trump books his election-night wake at the Hilton. Why give away the business? Until I realized! He's going to s,"San Francisco, CA",Yes,207,0
Deplorable Dufresne,bblancoynot,,205,138,Tue Nov 08 23:59:28 +0000 2016,"RT @JamesOKeefeIII: We just caught election officials telling people who to vote for, crime Under 25 PS 3031.11. I will tag both you and @D",,Yes,4267,0
Paul Musgrave,profmusgrave,"Professor. Political Scientist @ UMass Amherst. US foreign policy, international hierarchy, & oil politics. I only argue with friends, and I block with abandon.",2451,923,Tue Nov 08 23:59:28 +0000 2016,"Our election night plan: @CNN , alcohol, and Middle Eastern cuisine.","Amherst, MA",No,0,4
HALEY,halogalopagos,"Likes to cry about pretty art, should sleep more. Christian, author, artist, big sister, EMT in training ",151,113,Tue Nov 08 23:59:28 +0000 2016,RT @SarahCAndersen: Need to finish tomorrow's comic but the election is messing with my nerves just a LITTLE https://t.co/XjkCcpqXsV,Murica,Yes,209,0
Deplorable Patriot,PatriotCzar,"Honorably Discharged 50% ABLE with God's Grace, Service Connected Disabled Veteran. Put Me On A List @ Your PERIL!BLOCK likes=acknowledged receipt Photo1982",8582,8393,Tue Nov 08 23:59:28 +0000 2016,"RT @realDonaldTrump: Don't let up, keep getting out to vote - this election is FAR FROM OVER! We are doing well but there is much time left", ALABAMA  click for ammo ,Yes,36758,0
Hatok,HatokTalk,"Twitter for the Game Sharks Channel
I am not a shark",592,455,Tue Nov 08 23:59:28 +0000 2016,RT @BernieSanders: I can't fill in for every worker today. Election Day should be a national holiday so that everyone has the opportunity t,Sharkanada,Yes,29758,0
Elizabeth McNamara,efm6660,"Journalist, writer, mom, reader, lover of food, dirt, swimming, and mountains. Optimist.",642,846,Tue Nov 08 23:59:28 +0000 2016,"Election Night 2016. TV on, pumpkin carved. #election2016 #electionnight https://t.co/IF03pDGZuD","East Greenwich, Rhode Island",No,0,0
Collected News,CollectedN,"Various News, Videos, Opinions.",21206,17149,Tue Nov 08 23:59:28 +0000 2016,"Control of Senate, House up for grabs https://t.co/U1jcF8nCXQ",,No,0,0
Gerika Is Dead,GerikaTurner,"Norman Reedus once called me 'cutie'
& Steven Yeun called me 'sweetheart'",611,1064,Tue Nov 08 23:59:28 +0000 2016,RT @cuddlereedus: vote! who should win the election??,,Yes,4,0
Heidi Hatch,tvheidihatch,"Wife to a hunk, Mom of 2, Anchor/Reporter. Lover of Dark chocolate, veggies, politics, running, books, sarcasm, laughing & Florida beach days #lifeisgood",4895,1376,Tue Nov 08 23:59:28 +0000 2016,Good plan. I remember my 1st presidential election. The Presidential race had been called before I cast my ballot.  https://t.co/DfFk1bI9jc,"Salt Lake City, UT",No,0,0
UPF Lund,upflund,"Association of Foreign Affairs (Utrikespolitiska freningen), a student association at Lund University. Est. 1935. Webzine: @UPFLundWebzine Radio: @radioupflund",667,377,Tue Nov 08 23:59:28 +0000 2016,RT @naonaophoto: It's interesting to see such variety perspectives towards the US election via this event tonight!!! #usewlund,"Lund, Sweden",Yes,1,0
Stuart Goldman,stuart_goldman,Former editor of @iClubsFitness and contributor to @AthleticBiz. Once was called a great American. https://t.co/E3ehvdytce,607,267,Tue Nov 08 23:59:28 +0000 2016,Every Friday night is an election night for high school sports at a newspaper. https://t.co/8tLnn9zcV0,"Overland Park, KS",No,0,2
Wixville,LeslieWix,"Christian, wife, mother, patriot, conservative. I tweet for #TrumpPence16 #MAGA",2095,2404,Tue Nov 08 23:59:28 +0000 2016,RT @CBSNews: First exit poll of Election 2016 shows that the most important issue to North Carolina is the economy #Election2016 https://t.,United States,Yes,478,0
John Katsilometes,johnnykats,"Man-about-town columnist @reviewjournal, 2013 Nevada Press Association journalist of the year, 3-time Best of the West award-winner, 2015-16 Best Local Column.",14379,2265,Tue Nov 08 23:59:28 +0000 2016,"RT @FiveThirtyEight: If Clinton wins Florida, her probability of winning the Electoral College would shoot up to 93% from 71%. https://t.co","T: 36.025349,-115.085656",Yes,257,0
Micah Kool,MicahKool,I wasn't like all the other kids growing up who dreamed of being an astronaut. I was always more interested in what bark was made of on a tree...,263,331,Tue Nov 08 23:59:28 +0000 2016,"This has to be the first election ever where more people ask you ""who'd you write in?"" Instead of ""who'd you vote for?"" My answer: @TheRock","Grand Rapids, MI",No,0,10
katelynd,katelynd_hill87,echs '17  pst ,296,95,Tue Nov 08 23:59:28 +0000 2016,"RT @realDonaldTrump: Don't let up, keep getting out to vote - this election is FAR FROM OVER! We are doing well but there is much time left",,Yes,36758,0
Silky Johnson,joeldoesnothing,"Some black guy with a Master's degree. I've also never owned a Super Nintendo. Please, don't hurt me.

Snapchat: JoelsusChrist",114,149,Tue Nov 08 23:59:28 +0000 2016,"@Angryish I never want to hear about this election again. Ever. Let's talk about fun things. Cats, dogs, video games, how great Joel is...",Nowhere,No,0,1
- yor! ,entiral,"  I love CM Punk, Natalya, and Charlotte very much || Personal Account || Accounts: OCS - @elithose, Art - @feursts ",21,222,Tue Nov 08 23:59:28 +0000 2016,"""Stop being bitches and complaining about the election!"" Yells the dumbass complaining about the election..",pimpin' all over the world,No,0,0
MM Wiley,Meganwiley204,Working on my 2nd Masters degree hoping to make the world a better place!,730,769,Tue Nov 08 23:59:28 +0000 2016,"RT @mitchellvii: Democracy Institute, ONLY pollster to correctly guess Brexit, has Trump winning by 5.  Same as my prediction:  https://t.c",United States,Yes,1572,0
,tielorv,,971,890,Tue Nov 08 23:59:28 +0000 2016,really wanna watch the news with someone so i can talk about the election right now,"harrisburg, pa",No,0,2
Rebekka,rebekka_jf,rule your mind or it will rule you ,698,695,Tue Nov 08 23:59:28 +0000 2016,RT @fromrosesxo: I know I'm not alone when I say I've got anxious Brexit type feelings again about the result of the election.,Manchester,Yes,10,0
Kait The Great,KaitlynHalfPint,"Cis/she/bi/white/able bodied/infertile (w/ science baby). Mixed bag but mostly geek/math/techy, newly EarlyChildEd. Trying to not be 'that ally' so call me out",94,66,Tue Nov 08 23:59:28 +0000 2016,"RT @BradyHaran: No joke, hardest thing about following US election coverage is remembering that red means Republican &amp; blue means Democrat.","Ottawa, Ontario",Yes,41,0
Lee YW,liyuanwei,+,111,278,Tue Nov 08 23:59:28 +0000 2016,RT @qz: From Nina Simone to Beyonce: The Quartz playlist of songs by women who rule https://t.co/34y9D4BdxT,Hong Kong,Yes,9,0
The Nintendo Zombie,JohnTuckah,,32,81,Tue Nov 08 23:59:28 +0000 2016,"RT @realDonaldTrump: Don't let up, keep getting out to vote - this election is FAR FROM OVER! We are doing well but there is much time left",,Yes,36758,0
Ver. T. Coffeeshops,deachterdeur,"De Achterdeur, vereniging van Tilburgse Coffeeshops. #TheBackDoor, Union of Coffeeshops in Tilburg, South Netherlands.",1977,2115,Tue Nov 08 23:59:28 +0000 2016,RT @vocnederland: Live Cannabis Legalization Coverage &amp; Results: Election 2016 | Leafly https://t.co/tqWv3lPO7A #cannabis #leafly via @Leaf,Tilburg,Yes,1,0
Eric R Fairhurst,efairhurst,"IT Security, Risk Management, Enterprise Architect, CISSP, Musician, Producer, Sound Engineer, Photographer
http://t.co/jUbVMQTCoU
Instagram/efairhurst",2604,345,Tue Nov 08 23:59:28 +0000 2016,"How to track the 2016 election results with every map, graph, and poll online https://t.co/WoLjKOwTw0",Indianapolis,No,0,0
MG,MadHermit,"offensive, yet satisfying #YNWA",346,338,Tue Nov 08 23:59:28 +0000 2016,RT @CNN: Stand by for #CNNElection projectionhttps://t.co/15RGLqdxpK#ElectionNight https://t.co/Ty5O1defYU,"Zakopane, Maopolskie",Yes,166,0
Vishma Rai ( ai),vrai777,Startup Zealot  archiving best  News & latestTrends #1st  retweet   @Verified  Twitter  #TweetsEndorsement  Everywhere  vrai777,7764,0,Tue Nov 08 23:59:28 +0000 2016,#BloombergTV  We're live-blogging #ElectionNight results. Follow along here https://t.co/OV4nr2UhZY https://t.co/QGTVBjImiG,"California, USA",No,0,0
E. W. Sluushfuund,Smedley_Butler,"I'm a videographer and have been taking photos & recording video since Oct 2011. Please donate, so I can eat! mactechs at https://t.co/FfHscUgObR @ paypal.",628,935,Tue Nov 08 23:59:28 +0000 2016,RT @MatthewKick: Election Results #ElectionDay https://t.co/fBR9hVgWHg,Planet Earth,Yes,83,0
CndnDwnSouth,CndnDwnSouth,"Scientist, Feminist, Mother, Idea Junkie. Proponent of common sense, decency, street smarts and kindness.",23,214,Tue Nov 08 23:59:28 +0000 2016,"RT @repjohnlewis: Do not give up, give in, or give out. You must do what it takes to make your voice heard and cast your ballot in this ele","North Carolina, USA",Yes,3733,0
Timer News,TimerUsa,"Never say never...
.",417,113,Tue Nov 08 23:59:28 +0000 2016,RT @CNN: Stand by for #CNNElection projectionhttps://t.co/15RGLqdxpK#ElectionNight https://t.co/Ty5O1defYU,"Washington, USA",Yes,166,0
Michael Barger,MichaelBarger1,Cristero internets warrior. Need MORE MinorityConservative internet activism! Fight the socialist war on the poor. Scientology kills - Avenge Kyle Brennan - .,1908,2251,Tue Nov 08 23:59:28 +0000 2016,"RT @NateSilver538: If Clinton wins Florida, her chances will shoot up to about 93%. https://t.co/ZUCgeSJ5eP",San Francisco,Yes,842,0
alex gaspar,Dadspar,design/screen print guy. @PAINSUSA,515,228,Tue Nov 08 23:59:28 +0000 2016,"Bill's earnest tweets are the only thing keeping me sane in this zany election, folks. https://t.co/ZEbt2FT6T5",,No,0,1
QueerTrumpublican,TonyBeavers1,54 yo single GWM  - Retired  Interior Designer. Renaissance man and seeker of knowledge and truth.. and a survivor... #MAGA Ready to help with restoration work!,2034,2112,Tue Nov 08 23:59:28 +0000 2016,"RT @JaredWyand: Hillary is on her way to an airport to watch the election results parked on a runway with flight plans to Qatar

#ElectionD"," The OC, USA",Yes,1828,0
Lauren Jennings,laurenjenn22,sorry,260,252,Tue Nov 08 23:59:28 +0000 2016,I'm honestly so worried about this election.,"Indiana, USA",No,2,13
Mandy Bae,Cediwaa,God Books Shoes Chocolate cake Korean Series Freak CFC PLL fan,1858,954,Tue Nov 08 23:59:28 +0000 2016,RT @kayyebby: your wcw thinks election day &amp; inauguration day are the same thing lmao https://t.co/V1aloSIhj0,"Accra, Ghana",Yes,9904,0
Karlie,KarlieRubcic,"You're not the problem, bitches are the problem ~ UC Berkeley '20",201,222,Tue Nov 08 23:59:28 +0000 2016,Me and my friends just spent the whole day trying to decide whether to get drunk or stoned for the election tonight.... just Berkeley things,running late,No,0,6
CaliGabe,SoCalPhillie,#Trump2016,1331,4998,Tue Nov 08 23:59:28 +0000 2016,"RT @JamesOKeefeIII: WOW! Caught more #VoterFraud in N Philly. Election workers caught BREAKING THE LAW. #VeritasIsEverywhere Stay tuned, co","California, USA",Yes,3489,0
carlos reyes,clrih9,"Just a man , concern for well being of fellow man .",1097,534,Tue Nov 08 23:59:28 +0000 2016,RT @Millican21: Getting my election coverage from @SamSeder and @_michaelbrooks on the @majorityfm YouTube channel., ft laud fla ,Yes,5,0
Colby,boyzer23,,82,108,Tue Nov 08 23:59:28 +0000 2016,"RT @HillaryClinton: Election Day is almost over. Dont waitgo vote now! 
Confirm where you vote at https://t.co/jfd3CXLD1s https://t.co/Iv",,Yes,4345,0
ashlyn,ash00200,,169,214,Tue Nov 08 23:59:28 +0000 2016,RT @ABC7Chicago: Chance the Rapper leads hundreds of young voters to long early voting lines downtown so they can cast their ballots: https,,Yes,19461,0
Shaffytaffyy,shaffytaffyy,Creating the things I wish existed.,83,58,Tue Nov 08 23:59:28 +0000 2016,Can we proceed to start voting states out of the USA as election results come in? #Ivoted  #PresidentialElection2016,,No,0,0
John Zorabedian,JohnZorabedian,"Writer and blogger at @Veracode. Formerly at @NakedSecurity. Interests: politics, tech, journalism, sports. Views are my own, not employer's.",1351,2137,Tue Nov 08 23:59:28 +0000 2016,"RT @CraigSilverman: New debunks:
 Soros-connected voting machines are NOT being used today
 Beware of a fake CNN Politics account

 http",Massachusetts,Yes,199,0
A.A.,Aupps,"Disc golf. Baseball. Video games.
Phillies. Thunder.  Longhorns.  Eagles.",213,103,Tue Nov 08 23:59:28 +0000 2016,I just earned the 'Election Day (2016)' badge on @untappd! https://t.co/Q6uKZv1Bzt #voteforbeer,"Plainsboro, NJ",No,0,0
Justin Paul,MonroesMindset,I Manifest Abundance  Multi-preneur  Mentor  Visionary  ,1193,1000,Tue Nov 08 23:59:28 +0000 2016,"RT @realDonaldTrump: Don't let up, keep getting out to vote - this election is FAR FROM OVER! We are doing well but there is much time left","Midland, MI",Yes,36758,0
OMHS Media Center,OMHSmedia,Official Twitter account for the Oakland Mills High School Library Media Center (Media Specialists: Randi Trzesinski & Katie Florida),152,186,Tue Nov 08 23:59:28 +0000 2016,"RT @nprpolitics: For full coverage and analysis, follow our live blog. https://t.co/0WfRXoXnye #ElectionDay #Election2016 https://t.co/Rcqe","Columbia, MD",Yes,39,0
Mary Rankin,FLady37m,"Christian, college graduate, woman, wife, mother, grandmother with lots of wisdom, just ask my grandchildren",203,359,Tue Nov 08 23:59:28 +0000 2016,RT @hrtablaze: My Bernie Sanders loving nephew who has been messing with me all election just told me he voted TRUMP !!! WOOT WOOT ! #elect,"Florida, USA",Yes,473,0
ColdBlooder,ColdBlooder,"I say what i want, when i want. Can't handle it? #dealwithit We're ALL Doomed Since 1889!!",440,559,Tue Nov 08 23:59:28 +0000 2016,"If Hillary wins the election... Will she blow an intern to get back at Bill? God, so many questions this election year! #ElectionNight",Earth,No,0,0
Carmela #NastyWoman,ulilgypsy,ALJ: Fact Finder. Reiki Master. Climate change is real. The Dalai Lama and Pope Francis rock love and compassion! Donald Trump rocks nothing.,289,587,Tue Nov 08 23:59:28 +0000 2016,"RT @AC360: .@ananavarro: ""It would be sweet, sweet justice if tonight it was the Latino vote that defeated Donald Trump"" https://t.co/ZTdYJ",,Yes,3205,0
MuzikMan1977,MuzikMan1977,"Musician,  avid book ready,  wine enthusiast, gamer (PS4), foodie, television, pop culture and political junkie.",83,77,Tue Nov 08 23:59:28 +0000 2016,"RT @MuzikMan1977: This is my ""2016 Election Command Center"" #vote #election2016 #Technology #cyber #polls #bigdata #exitpolls #CNN #MSNBC #",United States,Yes,5,0
DEPLORABLE Carolyn,CarolynGambon,Blessed to have a loving husband and family supporting me fulfill my dream in offering to help those in need of Speech Pathology. #TRUMP,123,101,Tue Nov 08 23:59:28 +0000 2016,"RT @MannieMforever: BREAKING: Florida Election Employees Caught Faking 1,000's of Stolen Absentee Ballots in Massive Voter Fraud https://t.","Rochester, ny",Yes,325,0
Emily,motherthot,,56,92,Tue Nov 08 23:59:28 +0000 2016,"RT @carwash54: Me @ the beginning of the election: Ain't no way America letting a cheeto become president. lol what a joke 
Me November 7,",Shithole,Yes,10006,0
Chuck Curti,CCurti_Trib,Tribune-Review sports. Copy editor/writer. Write about (mostly) area colleges. South Fayette & Char Valley sports for Bridgeville News. Tweet about golf a lot.,719,202,Tue Nov 08 23:59:28 +0000 2016,"My wife: ""If Trump wins the election, Saturday Night Live will be really funny for the next 4 years."" #SNL #ElectionNight","Pittsburgh, PA",No,2,6
Smart People,wanthillaryout,Please join the smartest people on earth. There is only one choice and that is Trump,126,248,Tue Nov 08 23:59:28 +0000 2016,realDenaldTrump: RT Harringtonkent: Here's the most insightful (and funny) pundit this election cycle https://t.co/qqs6qrUX3K,,No,0,0
Kathleen Thompson,ktnote,"Comms., writer. Board member @ProgressTX @TXGunSense @TXEnviroDems. Founder #GrapevineTX #VeteransDay Parade. #txlege #txed #veterans",980,928,Tue Nov 08 23:59:28 +0000 2016,"RT @NateSilver538: If Clinton wins Florida, her chances will shoot up to about 93%. https://t.co/ZUCgeSJ5eP","Grapevine, TX",Yes,842,0
Jessica Baker,jjbaker333,,49,607,Tue Nov 08 23:59:27 +0000 2016,"RT @CBCAlerts: One dead in shooting in California, three injured near polling station. No indication so far that it is election-related: re",Canada,Yes,92,0
Philippe Bolopion,Bolopion,Deputy Director for Global Advocacy at Human Rights Watch; Former Le Monde UN Correspondent,6731,525,Tue Nov 08 23:59:27 +0000 2016,RT @samueloakford: A bit of non-election news: deeply honored and grateful to have been awarded the @unfoundation's top prize for humanitar,new york (united nations),Yes,21,0
Casey,raphaellaN,"20+ years in policy, legislative development. Worked for Ministers on both sides - 'enlightening'. Social Justice was born on the right.",359,218,Tue Nov 08 23:59:27 +0000 2016,"RT @DailyMail: With 1.54% reporting in Kentucky: 

 Trump 68% 
 Hillary 28%

https://t.co/GMVxvJS7cN #ElectionNight",,Yes,142,0
Obasi Etienne,Basi20,Morehouse '15|  | Trini | Be who you are and say what you feel because those who mind don't matter and those who matter don't mind. - Dr Seuss,160,522,Tue Nov 08 23:59:27 +0000 2016,RT @Phil_Lewis_: These black women also deserve a visit to their graves on #ElectionDay https://t.co/8s4oXZTCvQ https://t.co/4opePa8GKg,,Yes,193,0
RDB,RichardDBK,"I think, therefore I am. Everything else is just theory. Ask me about my feminist agenda.",67,845,Tue Nov 08 23:59:27 +0000 2016,"@RichardDBK No matter what you think of Hillary, that should at least give you pause to think about how historic this election is.","Georgia, USA",No,0,1
Fried Tom Friedman,firetomfriedman,'a less fun henry kissinger' - @lbourgie  'cattier than any homo I know' - @rancidsassy 'our collective anxious conscience' - @nathanLfuller avi by @rolando,2773,321,Tue Nov 08 23:59:27 +0000 2016,"Clinton couldn't even wait for polls to close to rub our noses in how fake the election was. 
https://t.co/ykWC3xmx56",,No,14,21
Connor Wallace,AnyonebutConnor,"An openly gay ex-Olympic fencer. 
St Andrews 2020
'Incredible'- Jo Brand. 'Massive Bender'- FubarRadio.",436,346,Tue Nov 08 23:59:27 +0000 2016,You know it's an election night when @theJeremyVine gets his multicoloured graphics out.,"35,000ft",No,0,1
mads,reneegoldsbery,,612,140,Tue Nov 08 23:59:27 +0000 2016,"RT @aristotiIes: election 2016
bad end: donald trump
neutral end: jill stein
golden end: bernie sanders
true end: hillary clinton
secret en",#blacklivesmatter,Yes,2825,0
Franks'giving,frankzulla,"I'm a mountain born hillbilly nerd https://t.co/ZofuWrfGcj https://t.co/a7mkQgXk7d
poor @brookleftvegas married me",4087,3256,Tue Nov 08 23:59:27 +0000 2016,"RT @DiamondGirl127: Voting monitor: Weren't you here earlier?
Me: Uh no. Trust me lady, the last thing I'm trying to do is vote twice in th",Kentucky,Yes,3,0
Jeffery L Monaghan,jefferymonaghan,God bless America,342,70,Tue Nov 08 23:59:27 +0000 2016,"RT @realDonaldTrump: Don't let up, keep getting out to vote - this election is FAR FROM OVER! We are doing well but there is much time left",Wisconsin,Yes,36758,0
steve L,steve2noriko,yeah. .like my hog (Harley) - stand ur ground,71,66,Tue Nov 08 23:59:27 +0000 2016,"RT @EricTrump: On the eve of this election, let's always remember our bravest men &amp; women who sacrificed everything for our nation! https:/",Florida,Yes,6639,0
Nate Gilbert,NateGilbert,I once got a high-five from Nelly,10006,997,Tue Nov 08 23:59:27 +0000 2016,"this election has been pretty terrible, but i met some awesome people. Especially here on this site where it is often a dumpster fire",New England,No,0,0
Esquire,esquire,Go to the bar smarter.,383233,3425,Tue Nov 08 23:59:27 +0000 2016,RT @ESQPolitics: They're ready to party in Philadelphia https://t.co/j4XQCQ7pTz https://t.co/EPyxA2ODgD,"New York, NY",Yes,9,0
DrKevGuitar,DrKevGuitar,"Kevin Kretsch - Musician, guitar teacher, guitar tech. Irishman in Paris. Physics PhD (hence DrKev). Loves guitars, music, and science-based everything.",686,1675,Tue Nov 08 23:59:27 +0000 2016,"RT @repjohnlewis: Do not give up, give in, or give out. You must do what it takes to make your voice heard and cast your ballot in this ele","Paris, France",Yes,3733,0
ChristineMcCleery,Chloe2229,Life is short. Commit your life to doing great and wonderful things for God ,3295,5001,Tue Nov 08 23:59:27 +0000 2016,"RT @JamesOKeefeIII: We just caught election officials telling people who to vote for, crime Under 25 PS 3031.11. I will tag both you and @D",,Yes,4267,0
professional burrito,heeyitsSJ,remember that one time you called your teacher mom?,391,214,Tue Nov 08 23:59:27 +0000 2016,Thinking of @hannahjewcy and all others in the USA who have been so triggered by this election,,No,3,9
Jay Zampi,z4mp1,"Husband, parent, computer consultant. Love mountainbiking, hunting, fishing, the Yankees, SU lacrosse & hoops, GEOcaching and surfing the NET",1059,1546,Tue Nov 08 23:59:27 +0000 2016,Sling: Hey_Landon We still have the channels here on Sling TV. You can try us out by signing up for tonight's free https://t.co/LtBv3L1lfd,"Liverpool, NY",No,0,0
Ausickz,SithAlkline,Mid Laner for @Origengg,41,207,Tue Nov 08 23:59:27 +0000 2016,RT @champagnepapi: If Donald trump wins the election I'll PayPal everyone that rted this $1,"London, England",Yes,3704,0
mckenna dugan,mckennaa_dugan,fortune favors the bold   1.18.16,316,287,Tue Nov 08 23:59:27 +0000 2016,RT @memeprovider: got my election sticker https://t.co/EBknYdpVzU,"Cleveland, OH",Yes,9561,0
C. N. B.,cnbintucson,Trump is only the symptom. The disease is people that vote for him. #Imwithher,562,1522,Tue Nov 08 23:59:27 +0000 2016,@JJohnsonLaw @azmoderate I hope that guy ends up with a felony conviction and can't vote next election.,"Tucson, AZ",No,1,3
Jacqueline,jaackiiee_o,"Instructional coach, doctoral student, and Founder & President of Lead Kentucky by day. Political junkie, policy geek, and empowerer of young women by night.",634,878,Tue Nov 08 23:59:27 +0000 2016,"Election Night ritual since I was 8 yrs old: dad, me, nat'l news, KET, local radio updates, and https://t.co/9WMz6Y8J0J",,No,0,4
Anna Abramshe,AAbramshe,"Dogs, beer, food, Gators and unexpected adventures.",67,344,Tue Nov 08 23:59:27 +0000 2016,So awesome to hear @MrMikeCalta  and @DrewOnTheRadio!  Thank you for the election coverage! #Election2016,,No,0,1
Eric R Fairhurst,efairhurst,"IT Security, Risk Management, Enterprise Architect, CISSP, Musician, Producer, Sound Engineer, Photographer
http://t.co/jUbVMQTCoU
Instagram/efairhurst",2604,345,Tue Nov 08 23:59:27 +0000 2016,Election day 2016 live updates: Early results are now coming in https://t.co/LAo87iih0b,Indianapolis,No,0,0
