User,Username,User Description,Followers Count,Friends Count,Time,Tweet,Location,Retweeted Tweet,Retweet Count,Fav Count
LadyBird,MelikaleKamalei,#Election2016 Gov Officials & Agencies Government & Politics US & World News,7,25,Mon Dec 12 03:10:49 +0000 2016,"RT @FoxNews: .@GovMikeHuckabee: ""It wasn't the Russians that beat them. It was a lack of ideas. It was Hillary being a very poor candidate.",,Yes,1061,0
Life is Great Again,LifeisGreat_45,We are not equal & We're living with lies. *Dirty politicians don't pay me under the table I'm just expressing what I have observed over the past 16 years.,88,244,Mon Dec 12 03:10:48 +0000 2016,U.N. Official 'Accidentally' Crushes Own Throat Right Before Testifying Against Hillary Clinton https://t.co/EjjoWVO0SI,,No,0,0
I trump you..I won,esparhawk,Conservative in all issues. Abortion=murder. What's hard to understand about the word illegal? Libtards will be blocked unless they amuse me (pretty high bar),964,2190,Mon Dec 12 03:10:48 +0000 2016,RT @DineshDSouza: .@HillarysAmerica revealed the truth about Hillary and helped avert disaster. Commemorate her historic defeat: https://t.,,Yes,802,0
bloodinbritishands22,bloodinbritish3,battling for truth against lies and deceit,511,701,Mon Dec 12 03:10:47 +0000 2016,"RT @GaetaSusan: Dems, McCain &amp; Graham STOP spreading FAKE NEWS! Every Country hacked Hillary's Private Server! Blame Russia?? What about bl",,Yes,893,0
KEV,K_DUBB_80,RAIDERS DODGERS LAKERS LA KINGS USC ARE MY TEAMS *CAPS LOCK IS BROKE *TRUCK DRIVER *MARRIED MEMBER OF THE #ABSOLUTRAIDERS,1858,1778,Mon Dec 12 03:10:47 +0000 2016,"@holistic_pickle ME TOO, TRUMP IS NOT A CONSERVATIVE AT ALL BUT HILLARY TALKED ABOUT HIM NOT RESPECTING THE RESULTS... WELP ",COUNTY OF LOS ANGELES,No,0,0
Bernie Supporter #1,teambernie27001,I want the kind of changes Bernie stands4!  If #EstablishmentDems don't pick Bernie I'm rolling with Jill Stein & the Green Party!  #BernieOrJill  #Demexit,2307,4786,Mon Dec 12 03:10:47 +0000 2016,RT @lhfang: Hillary Clinton as Sec of State created a special division within the agency to promote fracking abroad w/Exxon https://t.co/pA,"Maryland, USA",Yes,579,0
Mother of Cats,SiberiaCat3,"Animal lover & advocate. Against trophy hunting, canned hunting, wearing fur, & animal abuse. RT isn't necessarily endorsement.",1417,1040,Mon Dec 12 03:10:44 +0000 2016,.@stanggt @ronestesks Hillary was right again. Dont vote Trump be #MoralElectors https://t.co/P9v6KRqb90 https://t.co/K9f3BUotfD,Post-election Dystopia,No,0,0
Mereng,ErengwaM,US & World News #Election2016 Lifestyle Personalities Business & Finance News Tech Influencers Tech News Technology & Science Travel Fashion & Beauty,668,896,Mon Dec 12 03:10:44 +0000 2016,"RT @bfraser747: ""It was PresidentObama, along with Hillary Clinton, that came up with the 'Russian reset button"" ~ @AllenWest

#JudgeJeani",,Yes,201,0
USA GREAT AGAIN,matt_r29,"US NAVY1972-1975 #MAGA Proud to be an American, and to the Republic for which it Stands, one Nation under God, Indivisible, with Liberty and Justice for All.",870,1615,Mon Dec 12 03:10:44 +0000 2016,#Killary #Hillary has aligned herself as the biggest #LOSER in American history! The people have spoke! https://t.co/nXvCZQljbA,,No,0,0
Karen Gillum,klgillum,,49,217,Mon Dec 12 03:10:44 +0000 2016,"RT @DanielleMuscato: ""If Hillary Clinton won the election &amp; CIA report came out of foreign tampering, I'm sure @GOP'd be having exact same",,Yes,67,0
Tim Kellogg,kellogh,Software Engineer at AWS IoT (@2lemetry) building #IoT platforms. Very against bugs developer. Opinions are my own,701,257,Mon Dec 12 03:10:44 +0000 2016,@k_villav @lpolgreen @chrislhayes it's not a great news source but the Guardian also confirms https://t.co/7R9xdw6unx,Seattle,No,0,0
dolores wiens,rugratfarm,"Mother,Grandmother,Neighbor,Proud Liberal#Seattle#OFA##WAGUN,#imWithHer #LGBTQ#MakeTheWorldABetterPlace #Equality#LoveTrumpsHate#NeverTrump
#StrongerTogether",2672,4846,Mon Dec 12 03:10:43 +0000 2016,"RT @igob4u2: #ECvoteHRC 12/19 @HillaryClinton Have you signed #ElectoralCollegePetition? Plz do! Need 6 mil signs, Stuck at 4.8 https://t.c","Seattle, WA",Yes,5,0
Kimmer Jo ,Kimmerjo64,"Kimmerjo From New Jersey Raised in Butte / Anaconda Montana**Proud to have voted for TRUMP!! YES I DID!,GET OVER IT!",476,416,Mon Dec 12 03:10:43 +0000 2016,RT @MADE__USA: Obama &amp; Hillary where nothing but Political Pickpockets willing to Poison an Entire Country for Billions of Dollars. #Obama,New Jersey somewhere,Yes,16,0
iCoNiC,RebelHeartWorld,,2226,1834,Mon Dec 12 03:10:43 +0000 2016,"RT @DanielleMuscato: ""If Hillary Clinton won the election &amp; CIA report came out of foreign tampering, I'm sure @GOP'd be having exact same",,Yes,67,0
erin malone,emalone,"I cowrote Designing Social Interfaces. I design things, products and my company, Tangible UX. I take a lot of pictures - erin malone photography.",3011,549,Mon Dec 12 03:10:42 +0000 2016,"RT @dandrezner: Thank goodness Hillary Clinton, who would have been in the pocket of the donor class, won't be president. https://t.co/8Xx3","iPhone: 37.741745,-122.422729",Yes,765,0
Deplorable JR,reillyzona,"CEO, Night Vision Media. Making America Great Again.",72,226,Mon Dec 12 03:10:42 +0000 2016,@MissMandi00 @redcat0827 @peterdaou @tom_kelo And Hillary had a ton of bucks from other foreign powers to counteract that flood.,"Scottsdale, AZ",No,0,2
Curtis Fish,FishPar4N2,"#2A, #NRA, #Benghazi, #Conservative, #Patriot, #Military, #Vets, #USA, #Constitution, firearms enthusiast, watch affectionatio!",455,450,Mon Dec 12 03:10:41 +0000 2016,RT @andersonDrLJA: I NEVER VOTED 4 #OBAMA; DIDNT VOTE 4 #HILLARY &amp; NEVER WILL; WILL ALWAYS #FIGHTTerrorism; IM PROUD 2B A PATRIOT &amp; FOREVE,"Dallas, TX",Yes,143,0
theo,riatheo36,,15,39,Mon Dec 12 03:10:41 +0000 2016,@ANTI_ALP Hillary is making Rudd look like the world's most gracious loser,,No,0,0
Oh my ... Goddess!,LEISUREGODDESS,"I  TO LAUGH!!  Kissing is fun too!!! Fluent in sarcasm, clever diatribe, romance & flirting with eyes!! I LOVE TRAVEL & BEACHES Putting the U in Unforgettable!",3571,4314,Mon Dec 12 03:10:41 +0000 2016,RT @LeoKapakosNY: I wonder if @Reince Priebus would have disputed the fact that foreign agents hacked us if it got Hillary elected? I think,Colorado ,Yes,7,0
Deplorable John ,johnhashissay,"No man's life, liberty, or property are safe while the legislature is in session. Mark Twain #MakeAustraliaGreatAgain",1585,1925,Mon Dec 12 03:10:41 +0000 2016,"RT @larryelder: There's no point in a California recount. Hillary won by over 5 million dead people, I mean votes.

#Recount2016 https://t.","Australian Capital Territory, Australia",Yes,736,0
k,khubb64,,21,152,Mon Dec 12 03:10:41 +0000 2016,@thehill Dems knew Hillary was gonna lose so they set the narrative that someone else caused it. Barack and Hillary caused it.,,No,0,0
Our Revolution!,OurRevolution2,"No matter what! #OurRevolution continues. We will always fight for 99% #DefeatOligarchy #DefeatRacism
#ElizabethWarren2020 
#ElizabethWarren
#Warren2020
#NoDAPL",13803,10330,Mon Dec 12 03:10:41 +0000 2016,RT Old_Bern_Kenobi: This is how far Hillary's sycophants have sunk: Blaming fast food workers for Hillary's failur https://t.co/NWzLrHTaAw,United States,No,0,0
Steve Miller,smillr,,334,358,Mon Dec 12 03:10:41 +0000 2016,RT @sean_spoonts: This is why Hillary shouldn't have had that private server. All this goes back to that. https://t.co/HniijJKggx,FL,Yes,2,0
USA,Huntclub2001,"hunter, sporting clays shooter, pistol, rifle and shotgun shooter, fisherman and NRA Life member.",320,783,Mon Dec 12 03:10:41 +0000 2016,"RT @ed_hooley: FLASHBACK VIDEO : Obama Busted on HOT MIC Making Secret Promises Russia https://t.co/thZymgbdUS
#maga #obama #hillary #imwit",,Yes,19,0
AmericanTruth,AmericanMom2,#GOD #Patriot #MAGA #DNCLeaks2 #TRUMPisMyPresident #UnitedStates #Truther #DemocratsForTrump #FreeJulian #WikiLeaks ON GAB @AmericanTruth LISTS=BLOCK,3196,3220,Mon Dec 12 03:10:40 +0000 2016,RT @LeahR77: Tweedle Dee &amp; Tweedle Dumb @SenJohnMcCain  &amp; @LindseyGrahamSC Should Be Investigating Hillary's Home Brewed Server #FakeNews #,United States,Yes,319,0
Deplorable BIG Bear,1sfleming302,,527,1372,Mon Dec 12 03:10:39 +0000 2016,RT @US_Army_Vet: Judge Napolitano: NSA not Russia hacked Hillary! Judge Jeanine Slams Obamahttps://t.co/Tzykej89gp @LeahR77 #USAhttps:,"Longboat Key, FL",Yes,290,0
SaucissonSec,saucissonsec,The wages of slatternliness is cats.,1034,366,Mon Dec 12 03:10:38 +0000 2016,@joshtpm @TPM Buuuuuuut... it happened before he was elected and discredited Hillary.,,No,0,0
healthygirl26,healthygirl90,premed/ wellnessfreak/ foodie/yogi & newbie soulcycler & military brat ... Hawai'i ~ Kona girl studying on the rt coast,732,732,Mon Dec 12 03:10:38 +0000 2016,"RT @ericgarland: And now, the target for electoral mischief is enormous. Hillary is the most known quantity in America, with huge backstory.", ~ hawaii/cali girl :),Yes,81,0
Bonnie L Collins,BonnieLCollins3,,67,233,Mon Dec 12 03:10:38 +0000 2016,"RT @CarmineZozzora: Nothing like the CIA saving all their Russia ""secret assessment"" stuff up until after ""shoo-in"" Hillary lost the electi",,Yes,271,0
Laura Pauls,lmpauls51,".Christian! Wife, Mother, Grandmother,  Conservative-Libertarian, Tired of Gov. insulting my intelligence! Voting TrumpPence2016!",437,769,Mon Dec 12 03:10:38 +0000 2016,"The NSA is ALSO a ""whistleblower"" to keep Hillary OUT of WH! CIA is CNN! Misinformation News! https://t.co/zTfzbn2QAN",Arizona,No,0,0
John Lepper,bigdaddydoggie,"Common sense Conservative that is watching the destruction of America the Beautiful by the main stream media, the leftwing liberals & the corrupt establishment.",433,92,Mon Dec 12 03:10:37 +0000 2016,@CelesDavis2 @Tablavi @keksalamander @MightyChin Putin has been laughing at Obama &amp; Hillary for 8 years. That is why he does what he wants.,Midwest America,No,0,0
Seminole County Post,SeminolePost,We are Seminole County's NEW VOICE for local unfiltered news. Sister publication of @EastOrlandoPost. Founded by @JacobEngels,345,229,Mon Dec 12 03:10:37 +0000 2016,RT @RogerJStoneJr: Florida #NeverTrump loser Ray Valdes = Crooked Hillary Clinton. He must be stopped. https://t.co/8Bnu81beCn,"Seminole County, FL ",Yes,27,0
Pat V,PVan1016,"Health Policy and Public Health/Population Health Consultant, @UMichNursing grad, @AzPHA Member, Policy Wonk, Resides Valley of the Sun",51,282,Mon Dec 12 03:10:37 +0000 2016,"RT @jasonroeder: Too late to point fingers, but did Hillary make even ONE campaign stop in Moscow?",Arizona,Yes,3325,0
Alfred Hernandez,alfredanchor,"New York, NY; Interstate Commerce, Global Trade & Transportation since 1973",162,591,Mon Dec 12 03:10:37 +0000 2016,"@birdistheherd @260a105fb5c7455 Really don't need any lines of attack. Like Hillary, Trump's adversaries usually shoot themself in the foot","Miami, FL",No,0,0
Laurie S,46laurie,trump/pence2016. Vote people vote I AM CHRISTIAN AND WILL ALWAYS FALL ON THE SIDE OF JESUS CHRIST MY LORD!,302,406,Mon Dec 12 03:10:37 +0000 2016,Hillary and Obama took a few weeks off to organize their next attack on trump and Christians! we have to stand strong together like in elect,,No,0,0
Librarian Trenzalore,LibrarianTr,Collector of Information of the Obscur and Unusual.,359,311,Mon Dec 12 03:10:37 +0000 2016,RT @StefanMolyneux: Cant wait for Dem investigation to figure out how Russian hackerz (TM) forced Hillary to take millions in Saudi money.,Florida USA,Yes,1715,0
DNC:Party of Slavery,MuffinAndElliot,"#ElectoralCollege prevents over-representation of urban areas. Without it, we become The Hunger Games.",2573,1765,Mon Dec 12 03:10:36 +0000 2016,"RT @datrumpnation1: Look who is behind the Russian CIA story:
1. Washington Post
2. Obama
3. Schumer 
4. McCain &amp; Lindsay Graham
5. Hillary",United States,Yes,660,0
Donna Biggs,Dbiggs1007Donna,"POTUS TRUMP! Love Donald Trump and his family & his values & have wanted him to run for POTUS for a long, long time!!!   LOVE JESUS! LOVE USA! NO LISTS!",784,1493,Mon Dec 12 03:10:36 +0000 2016,@stopsorosnow NO WONDER HILLARY &amp; BILL CLINTON ARE SO TIGHT WITH SOROS! SHE WORSHIPPED SAUL ALINSKY! LOOK AT THE SIMILARITIES BETWEEN THE 2!,,No,0,0
healthygirl26,healthygirl90,premed/ wellnessfreak/ foodie/yogi & newbie soulcycler & military brat ... Hawai'i ~ Kona girl studying on the rt coast,732,732,Mon Dec 12 03:10:35 +0000 2016,"RT @ericgarland: I'm from Vermont and have known Bernie forever, so I'm very surprised, but everyone kinda likes it. 

Hillary wins anyhow.", ~ hawaii/cali girl :),Yes,58,0
Steve,Stever0020,"Fan of White Sox,Bears,and Hawks Lists=Block",1904,2346,Mon Dec 12 03:10:34 +0000 2016,"RT @Tymeeks98: @mitchellvii @JohnFromCranber Didn't Mexico try to help Hillary, by having Mexican citizens infiltrate US election process?","Lowell, IN",Yes,2,0
Mike A,mikea71,"Full-time music addict, part-time music blogger, avid Prince fan & collector since 1984 and lifelong Detroit Pistons fan.",1249,1372,Mon Dec 12 03:10:33 +0000 2016,RT @kashanacauley: It's a shame Hillary didn't connect with white Russian working class voters.,"Madison Heights, Michigan",Yes,1879,0
Hillary's lead,hillaryslead,"She won the pop. vote, regardless of the Electoral College. Not denying the Constitutionality of our current system -- just pointing out Trump has #nomandate!",65,28,Mon Dec 12 03:10:32 +0000 2016,"Hillary got 2,841,862 more votes than @realdonaldtrump. Sorry, it's the truth. #nomandate.",America the Beautiful,No,0,0
Nick Kruel,NickKruel14,UT'18 Future former college athlete ,454,394,Mon Dec 12 03:10:32 +0000 2016,If only Russia didn't hack Hillary's illegal server and leak incriminating emails about her  Seems a lot like Hil https://t.co/UsfWQLumew,Where the wild things are ,No,0,0
EstebanAlfaroQuesada,EAlfaroQ,"Produccin Audiovisual, fotografa, redaccin. Suea imANTYcs, filmes y novelas. Love #films, #books, #diseodecamisetas, #foto, #msica y con queso, por favor.",1703,2675,Mon Dec 12 03:10:32 +0000 2016,"RT @billmaher: Seeing Hillary speaking yesterday: Thank you, and Bill, for over 30 yrs of service. And now I never want to see either one o",Costa Rica,Yes,3103,0
Jordan Carpenter,carpejor512,apparently I'm now the Harambe sign guy here at ball state lol,235,348,Mon Dec 12 03:10:32 +0000 2016,@GeorgeTakei we found out that Hillary supported the fondling of little kids. Much worse.........,Ball State University,No,0,0
Judy,Judyjcprov47,JESUS CHRIST is my LORD and SAVIOR! Prolife is My Choice!,1239,2126,Mon Dec 12 03:10:32 +0000 2016,"RT @immigrant4trump: Hillary ""Liar of the Year""  Blames Fake News, and Russia for Lost, Electoral Landslide Loss to Trump 308 VS 232 #mag",GA,Yes,166,0
Antonia Nemka,antonia_nemka,"Daughter of Bohemia, Ethnic German",11,24,Mon Dec 12 03:10:31 +0000 2016,"RT @TCB_AK: On election night #Trump offered to buy Hillary's $7 million dollars worth of fireworks for 5 cents on the dollar! 
#Flashbac",,Yes,711,0
WWZ-NY,WWZ_TAK,See for yourself. Think for yourself.,78,171,Mon Dec 12 03:10:31 +0000 2016,RT @StefanMolyneux: Cant wait for Dem investigation to figure out how Russian hackerz (TM) forced Hillary to take millions in Saudi money.,,Yes,1715,0
National NewsB,national_newsb,"I'll be up news about australia and rest of the world.
help me to retweet for news have wider reach.",3202,4992,Mon Dec 12 03:10:30 +0000 2016,Forget Russia! Reince Priebus Just Pointed Out Why Hillary Really Lost! https://t.co/4qOJOC21cq https://t.co/hykf8584mN,Australia,No,0,0
Pup4TheDon,MyPupVoted,"Fiscally conservative. No more taxes! On social issues, I'll mind my own biz. Love dogs. Pls DM me if u want follow back. No list! GAB: https://t.co/viPVvZFDbS",1191,530,Mon Dec 12 03:10:30 +0000 2016,"RT @bfraser747: ""We have a new PresElect. His name is Donald J. Trump. So move over, Barack Move over Hillary"" 
AMEN @JudgeJeanine

https:/","Los Angeles, CA",Yes,160,0
Snake Plissken,SnakePlisskn, #DrainTheSwamp #MAGA,995,1650,Mon Dec 12 03:10:30 +0000 2016,"RT @MissLizzyNJ: Hillary Clinton, who accepted millions from Saudi Arabia &amp; Qatar, is suddenly concerned about foreign governments influenc",NYC & LA,Yes,406,0
Michael Danielsen,inradiator,"Animator/web dev by day, comic maker by night. https://t.co/4yyNw0wCfC",54,253,Mon Dec 12 03:10:29 +0000 2016,"RT @GeorgeTakei: If the CIA had found Russia had helped Hillary, and she had won by a razor thin margin, how do you suppose the GOP and its",Chicago,Yes,9637,0
Monica Doss,MonicaDoss,New City Ventures,509,534,Mon Dec 12 03:10:29 +0000 2016,"RT @TheBaxterBean: REMINDER: Hillary Clinton lost Michigan by only 10,704 votes. Detroit has 513,000 registered voters &amp; turnout declined (",Chapel Hil - Greensboro NC,Yes,98,0
East Orlando Post,EastOrlandoPost,"Founded by @JacobEngels. Unfiltered, BOLD, & Fun. No puff pieces & not afraid to call out those in power.",1453,1086,Mon Dec 12 03:10:28 +0000 2016,RT @RogerJStoneJr: Florida #NeverTrump loser Ray Valdes = Crooked Hillary Clinton. He must be stopped. https://t.co/8Bnu81beCn,,Yes,27,0
Pat Johnson,PatPatojson,,721,1672,Mon Dec 12 03:10:27 +0000 2016,RT @oguzhan_ciltas: This Video Details How Hillary Blew $1.2 BILLION to LOSE the White House https://t.co/FbU1BAyxtu https://t.co/67thQUmlZ1,,Yes,1,0
